DATE,TIME,TRADE,VOLUME
06.10.2010,15:01:57,3466,4
06.10.2010,15:01:58,3465,4
06.10.2010,15:01:58,3464.5,1
06.10.2010,15:02:01,3465,1
06.10.2010,15:02:01,3464.5,1
06.10.2010,15:02:01,3464.5,1
06.10.2010,15:02:01,3464.5,1
06.10.2010,15:02:01,3464.5,1
06.10.2010,15:02:05,3464.5,2
06.10.2010,15:02:05,3464.5,5
06.10.2010,15:02:08,3465,1
06.10.2010,15:02:10,3465,5
06.10.2010,15:02:10,3465,1
06.10.2010,15:02:11,3465.5,1
06.10.2010,15:02:18,3464.5,1
06.10.2010,15:02:18,3464.5,1
06.10.2010,15:02:18,3464.5,1
06.10.2010,15:02:18,3465,1
06.10.2010,15:02:18,3465,1
06.10.2010,15:02:21,3465,2
06.10.2010,15:02:21,3465,1
06.10.2010,15:02:21,3465,1
06.10.2010,15:02:21,3465,1
06.10.2010,15:02:21,3465,1
06.10.2010,15:02:21,3465,1
06.10.2010,15:02:23,3465,2
06.10.2010,15:02:25,3465.5,1
06.10.2010,15:02:27,3465.5,1
06.10.2010,15:02:27,3465.5,1
06.10.2010,15:02:27,3465.5,1
06.10.2010,15:02:33,3465,2
06.10.2010,15:02:38,3465,1
06.10.2010,15:02:38,3465,1
06.10.2010,15:02:38,3465.5,2
06.10.2010,15:02:44,3465,4
06.10.2010,15:02:44,3465,1
06.10.2010,15:02:44,3465.5,1
06.10.2010,15:02:48,3465,1
06.10.2010,15:02:52,3464.5,5
06.10.2010,15:02:52,3464.5,1
06.10.2010,15:02:54,3464.5,1
06.10.2010,15:02:54,3464,1
06.10.2010,15:03:02,3464,1
06.10.2010,15:03:05,3464.5,2
06.10.2010,15:03:09,3464.5,3
06.10.2010,15:03:09,3464,3
06.10.2010,15:03:09,3464,1
06.10.2010,15:03:09,3464.5,4
06.10.2010,15:03:10,3464,8
06.10.2010,15:03:11,3464,3
06.10.2010,15:03:11,3464,1
06.10.2010,15:03:11,3464,1
06.10.2010,15:03:11,3464,1
06.10.2010,15:03:11,3464,1
06.10.2010,15:03:11,3464,1
06.10.2010,15:03:12,3464,1
06.10.2010,15:03:17,3463.5,1
06.10.2010,15:03:17,3463.5,5
06.10.2010,15:03:17,3463.5,1
06.10.2010,15:03:17,3463.5,1
06.10.2010,15:03:17,3463.5,1
06.10.2010,15:03:18,3463,4
06.10.2010,15:03:18,3463,15
06.10.2010,15:03:18,3463,3
06.10.2010,15:03:18,3463,2
06.10.2010,15:03:18,3462.5,1
06.10.2010,15:03:18,3462.5,1
06.10.2010,15:03:18,3462.5,1
06.10.2010,15:03:18,3462.5,1
06.10.2010,15:03:18,3462,2
06.10.2010,15:03:22,3462,3
06.10.2010,15:03:23,3461.5,1
06.10.2010,15:03:25,3462.5,2
06.10.2010,15:03:31,3462,1
06.10.2010,15:03:34,3461.5,1
06.10.2010,15:03:34,3461.5,5
06.10.2010,15:03:34,3461.5,2
06.10.2010,15:03:34,3461.5,1
06.10.2010,15:03:34,3461.5,2
06.10.2010,15:03:34,3461.5,1
06.10.2010,15:03:34,3461,6
06.10.2010,15:03:34,3461.5,1
06.10.2010,15:03:34,3461.5,1
06.10.2010,15:03:34,3461.5,1
06.10.2010,15:03:35,3461.5,1
06.10.2010,15:03:36,3461.5,2
06.10.2010,15:03:36,3461.5,6
06.10.2010,15:03:36,3461.5,5
06.10.2010,15:03:36,3461.5,1
06.10.2010,15:03:36,3461.5,4
06.10.2010,15:03:40,3460.5,1
06.10.2010,15:03:40,3461,4
06.10.2010,15:03:40,3461,3
06.10.2010,15:03:40,3460.5,6
06.10.2010,15:03:40,3460.5,3
06.10.2010,15:03:42,3461,4
06.10.2010,15:03:43,3461.5,8
06.10.2010,15:03:43,3461.5,15
06.10.2010,15:03:43,3462,5
06.10.2010,15:03:43,3462,2
06.10.2010,15:03:43,3462,1
06.10.2010,15:03:44,3462.5,1
06.10.2010,15:03:45,3462.5,2
06.10.2010,15:03:45,3462.5,1
06.10.2010,15:03:48,3462.5,1
06.10.2010,15:03:52,3463,2
06.10.2010,15:03:52,3463,10
06.10.2010,15:03:53,3463.5,3
06.10.2010,15:03:53,3463.5,2
06.10.2010,15:03:54,3463.5,2
06.10.2010,15:03:54,3463.5,1
06.10.2010,15:03:54,3463.5,3
06.10.2010,15:03:55,3463.5,1
06.10.2010,15:03:55,3463,12
06.10.2010,15:03:55,3463,1
06.10.2010,15:03:55,3463,1
06.10.2010,15:03:58,3462.5,1
06.10.2010,15:03:58,3462.5,2
06.10.2010,15:03:59,3462,1
06.10.2010,15:03:59,3461.5,1
06.10.2010,15:03:59,3461.5,1
06.10.2010,15:04:00,3462,1
06.10.2010,15:04:01,3462,1
06.10.2010,15:04:01,3462,1
06.10.2010,15:04:05,3462,1
06.10.2010,15:04:08,3462,1
06.10.2010,15:04:09,3461.5,3
06.10.2010,15:04:09,3461.5,2
06.10.2010,15:04:09,3461.5,4
06.10.2010,15:04:09,3461.5,1
06.10.2010,15:04:11,3462,2
06.10.2010,15:04:12,3462,1
06.10.2010,15:04:12,3461.5,5
06.10.2010,15:04:12,3461.5,3
06.10.2010,15:04:12,3461.5,5
06.10.2010,15:04:12,3462,1
06.10.2010,15:04:12,3461.5,1
06.10.2010,15:04:12,3461.5,1
06.10.2010,15:04:12,3461,15
06.10.2010,15:04:12,3460.5,5
06.10.2010,15:04:12,3460.5,4
06.10.2010,15:04:12,3460.5,4
06.10.2010,15:04:12,3461,2
06.10.2010,15:04:12,3460.5,10
06.10.2010,15:04:12,3461,1
06.10.2010,15:04:12,3460.5,1
06.10.2010,15:04:12,3460,6
06.10.2010,15:04:12,3461,2
06.10.2010,15:04:12,3461,2
06.10.2010,15:04:12,3461,1
06.10.2010,15:04:12,3460.5,3
06.10.2010,15:04:12,3461,3
06.10.2010,15:04:12,3460.5,4
06.10.2010,15:04:13,3461,11
06.10.2010,15:04:13,3461,1
06.10.2010,15:04:13,3461,1
06.10.2010,15:04:13,3461,2
06.10.2010,15:04:13,3461,1
06.10.2010,15:04:14,3461,1
06.10.2010,15:04:14,3461,2
06.10.2010,15:04:14,3461,2
06.10.2010,15:04:16,3461,1
06.10.2010,15:04:18,3460.5,3
06.10.2010,15:04:20,3461,1
06.10.2010,15:04:20,3461,1
06.10.2010,15:04:20,3461,4
06.10.2010,15:04:20,3461,2
06.10.2010,15:04:21,3461,2
06.10.2010,15:04:21,3461,1
06.10.2010,15:04:21,3461,1
06.10.2010,15:04:23,3461,1
06.10.2010,15:04:23,3461.5,2
06.10.2010,15:04:23,3461.5,5
06.10.2010,15:04:24,3461,2
06.10.2010,15:04:25,3462,10
06.10.2010,15:04:25,3462,1
06.10.2010,15:04:25,3462,1
06.10.2010,15:04:25,3461.5,1
06.10.2010,15:04:25,3462,1
06.10.2010,15:04:25,3462,1
06.10.2010,15:04:26,3462,2
06.10.2010,15:04:28,3462,1
06.10.2010,15:04:29,3461.5,1
06.10.2010,15:04:29,3461.5,1
06.10.2010,15:04:29,3461.5,2
06.10.2010,15:04:29,3461.5,1
06.10.2010,15:04:30,3461.5,1
06.10.2010,15:04:32,3461.5,1
06.10.2010,15:04:32,3461.5,1
06.10.2010,15:04:36,3461.5,1
06.10.2010,15:04:40,3462,1
06.10.2010,15:04:40,3461.5,18
06.10.2010,15:04:44,3461.5,1
06.10.2010,15:04:44,3461.5,1
06.10.2010,15:04:46,3461.5,2
06.10.2010,15:04:48,3461,1
06.10.2010,15:04:50,3461.5,1
06.10.2010,15:04:52,3462,2
06.10.2010,15:04:54,3461.5,1
06.10.2010,15:04:54,3461.5,1
06.10.2010,15:04:55,3462,3
06.10.2010,15:04:55,3462,3
06.10.2010,15:04:56,3462,1
06.10.2010,15:04:59,3462,2
06.10.2010,15:05:02,3462.5,11
06.10.2010,15:05:02,3462.5,1
06.10.2010,15:05:03,3462.5,2
06.10.2010,15:05:04,3463,2
06.10.2010,15:05:04,3463,1
06.10.2010,15:05:07,3463,2
06.10.2010,15:05:07,3463,1
06.10.2010,15:05:07,3463,2
06.10.2010,15:05:08,3463,1
06.10.2010,15:05:08,3463,4
06.10.2010,15:05:08,3462.5,1
06.10.2010,15:05:08,3462.5,5
06.10.2010,15:05:08,3463,2
06.10.2010,15:05:08,3463.5,20
06.10.2010,15:05:08,3464,1
06.10.2010,15:05:08,3463,2
06.10.2010,15:05:08,3463.5,1
06.10.2010,15:05:08,3463.5,1
06.10.2010,15:05:08,3463.5,2
06.10.2010,15:05:08,3463.5,7
06.10.2010,15:05:08,3463.5,1
06.10.2010,15:05:09,3463,1
06.10.2010,15:05:09,3463,1
06.10.2010,15:05:09,3463.5,1
06.10.2010,15:05:09,3463.5,3
06.10.2010,15:05:09,3463.5,1
06.10.2010,15:05:10,3463.5,1
06.10.2010,15:05:10,3463.5,1
06.10.2010,15:05:10,3463.5,1
06.10.2010,15:05:13,3463.5,6
06.10.2010,15:05:13,3463.5,1
06.10.2010,15:05:15,3463.5,1
06.10.2010,15:05:16,3464,1
06.10.2010,15:05:16,3464,1
06.10.2010,15:05:16,3464.5,8
06.10.2010,15:05:18,3463.5,1
06.10.2010,15:05:18,3463.5,4
06.10.2010,15:05:18,3463.5,3
06.10.2010,15:05:18,3463.5,1
06.10.2010,15:05:21,3463.5,3
06.10.2010,15:05:24,3464,1
06.10.2010,15:05:24,3464,1
06.10.2010,15:05:24,3464,1
06.10.2010,15:05:24,3464,1
06.10.2010,15:05:28,3463.5,1
06.10.2010,15:05:29,3463.5,1
06.10.2010,15:05:30,3462.5,2
06.10.2010,15:05:30,3462.5,1
06.10.2010,15:05:30,3463,1
06.10.2010,15:05:31,3462.5,1
06.10.2010,15:05:31,3463,1
06.10.2010,15:05:32,3463,1
06.10.2010,15:05:32,3463,1
06.10.2010,15:05:32,3463.5,2
06.10.2010,15:05:32,3463,1
06.10.2010,15:05:33,3463.5,1
06.10.2010,15:05:34,3463,3
06.10.2010,15:05:36,3463,2
06.10.2010,15:05:36,3463,2
06.10.2010,15:05:42,3464,1
06.10.2010,15:05:45,3464,1
06.10.2010,15:05:46,3463.5,1
06.10.2010,15:05:48,3464.5,8
06.10.2010,15:05:48,3465,2
06.10.2010,15:05:48,3464.5,3
06.10.2010,15:05:52,3465.5,1
06.10.2010,15:05:52,3466,1
06.10.2010,15:05:52,3465.5,3
06.10.2010,15:05:52,3465.5,3
06.10.2010,15:05:52,3465.5,1
06.10.2010,15:05:53,3466,11
06.10.2010,15:05:54,3466,1
06.10.2010,15:05:54,3466,1
06.10.2010,15:05:54,3466,1
06.10.2010,15:05:54,3466,1
06.10.2010,15:05:54,3466,1
06.10.2010,15:05:54,3466,1
06.10.2010,15:05:54,3466,2
06.10.2010,15:05:56,3466.5,1
06.10.2010,15:05:56,3466,11
06.10.2010,15:05:56,3466,1
06.10.2010,15:05:56,3466,6
06.10.2010,15:05:56,3465.5,5
06.10.2010,15:05:57,3466,1
06.10.2010,15:05:57,3466.5,4
06.10.2010,15:05:58,3467,5
06.10.2010,15:05:58,3467,7
06.10.2010,15:05:58,3467,1
06.10.2010,15:05:58,3467,1
06.10.2010,15:05:59,3468,2
06.10.2010,15:06:00,3467.5,2
06.10.2010,15:06:00,3468,4
06.10.2010,15:06:00,3468,2
06.10.2010,15:06:00,3468.5,3
06.10.2010,15:06:00,3468.5,1
06.10.2010,15:06:00,3468.5,1
06.10.2010,15:06:00,3468.5,1
06.10.2010,15:06:00,3468.5,1
06.10.2010,15:06:00,3468.5,1
06.10.2010,15:06:00,3468.5,1
06.10.2010,15:06:01,3468.5,1
06.10.2010,15:06:01,3468,2
06.10.2010,15:06:01,3468.5,2
06.10.2010,15:06:01,3468,10
06.10.2010,15:06:01,3468.5,1
06.10.2010,15:06:01,3468.5,1
06.10.2010,15:06:01,3468.5,1
06.10.2010,15:06:04,3468,1
06.10.2010,15:06:04,3468,6
06.10.2010,15:06:04,3467.5,1
06.10.2010,15:06:04,3467.5,1
06.10.2010,15:06:04,3467.5,1
06.10.2010,15:06:06,3467.5,1
06.10.2010,15:06:06,3467.5,2
06.10.2010,15:06:06,3467.5,4
06.10.2010,15:06:06,3468,4
06.10.2010,15:06:06,3467.5,1
06.10.2010,15:06:07,3468,1
06.10.2010,15:06:07,3468,1
06.10.2010,15:06:07,3468,1
06.10.2010,15:06:07,3468,1
06.10.2010,15:06:07,3468,1
06.10.2010,15:06:07,3468,1
06.10.2010,15:06:10,3468,1
06.10.2010,15:06:11,3467,2
06.10.2010,15:06:11,3466.5,8
06.10.2010,15:06:11,3466.5,4
06.10.2010,15:06:12,3466.5,1
06.10.2010,15:06:13,3466.5,1
06.10.2010,15:06:13,3466.5,1
06.10.2010,15:06:14,3467,3
06.10.2010,15:06:15,3466.5,1
06.10.2010,15:06:18,3465.5,1
06.10.2010,15:06:23,3466.5,17
06.10.2010,15:06:23,3467,34
06.10.2010,15:06:23,3466.5,1
06.10.2010,15:06:23,3466.5,1
06.10.2010,15:06:26,3466.5,1
06.10.2010,15:06:26,3466.5,1
06.10.2010,15:06:26,3466.5,3
06.10.2010,15:06:26,3466.5,1
06.10.2010,15:06:27,3466,1
06.10.2010,15:06:28,3466.5,1
06.10.2010,15:06:28,3466.5,3
06.10.2010,15:06:30,3466.5,4
06.10.2010,15:06:30,3466,8
06.10.2010,15:06:32,3466,4
06.10.2010,15:06:32,3466,2
06.10.2010,15:06:33,3466,1
06.10.2010,15:06:37,3466,1
06.10.2010,15:06:37,3466,1
06.10.2010,15:06:37,3466,1
06.10.2010,15:06:38,3466,1
06.10.2010,15:06:38,3466,2
06.10.2010,15:06:39,3466.5,1
06.10.2010,15:06:39,3467,1
06.10.2010,15:06:41,3467,1
06.10.2010,15:06:44,3467.5,4
06.10.2010,15:06:44,3467,1
06.10.2010,15:06:44,3467,1
06.10.2010,15:06:45,3466.5,1
06.10.2010,15:06:45,3466.5,2
06.10.2010,15:06:46,3466.5,1
06.10.2010,15:06:49,3466.5,1
06.10.2010,15:06:49,3466.5,1
06.10.2010,15:06:49,3467.5,8
06.10.2010,15:06:49,3468,5
06.10.2010,15:06:50,3467.5,1
06.10.2010,15:06:50,3467.5,1
06.10.2010,15:06:51,3467,1
06.10.2010,15:06:52,3467.5,1
06.10.2010,15:06:52,3467.5,1
06.10.2010,15:06:59,3467.5,2
06.10.2010,15:07:00,3467,1
06.10.2010,15:07:00,3466.5,1
06.10.2010,15:07:01,3467,1
06.10.2010,15:07:01,3467,1
06.10.2010,15:07:02,3467.5,2
06.10.2010,15:07:04,3467.5,1
06.10.2010,15:07:07,3468,2
06.10.2010,15:07:08,3467.5,3
06.10.2010,15:07:09,3467.5,3
06.10.2010,15:07:09,3467,2
06.10.2010,15:07:12,3468,3
06.10.2010,15:07:14,3467.5,1
06.10.2010,15:07:14,3467.5,1
06.10.2010,15:07:17,3468,1
06.10.2010,15:07:17,3467.5,9
06.10.2010,15:07:17,3467.5,4
06.10.2010,15:07:17,3467.5,4
06.10.2010,15:07:17,3467.5,1
06.10.2010,15:07:17,3467,2
06.10.2010,15:07:18,3467,2
06.10.2010,15:07:18,3467,1
06.10.2010,15:07:20,3466.5,2
06.10.2010,15:07:22,3467,2
06.10.2010,15:07:22,3467,3
06.10.2010,15:07:22,3467.5,1
06.10.2010,15:07:22,3467.5,1
06.10.2010,15:07:24,3467.5,1
06.10.2010,15:07:27,3467.5,1
06.10.2010,15:07:28,3467.5,1
06.10.2010,15:07:28,3467.5,3
06.10.2010,15:07:28,3467.5,1
06.10.2010,15:07:28,3468,4
06.10.2010,15:07:28,3468,1
06.10.2010,15:07:28,3468,1
06.10.2010,15:07:28,3468,2
06.10.2010,15:07:30,3468,1
06.10.2010,15:07:30,3468,1
06.10.2010,15:07:31,3467.5,1
06.10.2010,15:07:31,3468,2
06.10.2010,15:07:31,3468.5,5
06.10.2010,15:07:32,3468.5,3
06.10.2010,15:07:32,3468.5,1
06.10.2010,15:07:32,3468.5,1
06.10.2010,15:07:32,3468.5,2
06.10.2010,15:07:32,3468,1
06.10.2010,15:07:32,3467.5,3
06.10.2010,15:07:33,3467.5,3
06.10.2010,15:07:33,3467.5,1
06.10.2010,15:07:34,3468,2
06.10.2010,15:07:34,3468,4
06.10.2010,15:07:34,3468,2
06.10.2010,15:07:34,3468,1
06.10.2010,15:07:34,3468.5,2
06.10.2010,15:07:34,3468.5,1
06.10.2010,15:07:34,3468.5,1
06.10.2010,15:07:37,3468.5,4
06.10.2010,15:07:37,3468.5,2
06.10.2010,15:07:40,3469,7
06.10.2010,15:07:40,3469,1
06.10.2010,15:07:40,3469,3
06.10.2010,15:07:40,3469,2
06.10.2010,15:07:40,3469,2
06.10.2010,15:07:40,3468.5,12
06.10.2010,15:07:40,3469,3
06.10.2010,15:07:40,3469,3
06.10.2010,15:07:40,3469,1
06.10.2010,15:07:42,3469,1
06.10.2010,15:07:42,3469,1
06.10.2010,15:07:43,3469,2
06.10.2010,15:07:43,3468.5,8
06.10.2010,15:07:44,3469,2
06.10.2010,15:07:46,3468.5,1
06.10.2010,15:07:46,3468.5,1
06.10.2010,15:07:47,3468.5,1
06.10.2010,15:07:48,3468,10
06.10.2010,15:07:49,3469,2
06.10.2010,15:07:49,3468.5,5
06.10.2010,15:07:49,3469,1
06.10.2010,15:07:53,3469,1
06.10.2010,15:07:53,3469,1
06.10.2010,15:07:53,3469,1
06.10.2010,15:07:53,3468.5,4
06.10.2010,15:07:54,3469,6
06.10.2010,15:07:55,3469.5,3
06.10.2010,15:07:55,3469.5,2
06.10.2010,15:07:56,3470,2
06.10.2010,15:07:56,3470,3
06.10.2010,15:07:56,3470.5,21
06.10.2010,15:07:56,3471,26
06.10.2010,15:07:56,3471,6
06.10.2010,15:07:56,3470,3
06.10.2010,15:07:56,3470.5,1
06.10.2010,15:07:56,3470,2
06.10.2010,15:07:56,3470,13
06.10.2010,15:07:57,3469.5,1
06.10.2010,15:07:57,3469.5,6
06.10.2010,15:07:57,3470,1
06.10.2010,15:07:57,3470,7
06.10.2010,15:07:57,3470,1
06.10.2010,15:07:57,3470.5,1
06.10.2010,15:07:58,3470,1
06.10.2010,15:07:58,3470,8
06.10.2010,15:07:58,3469.5,2
06.10.2010,15:07:58,3469.5,1
06.10.2010,15:07:59,3470,1
06.10.2010,15:07:59,3470,2
06.10.2010,15:07:59,3470,2
06.10.2010,15:07:59,3469,1
06.10.2010,15:08:00,3470.5,1
06.10.2010,15:08:00,3470.5,1
06.10.2010,15:08:00,3470.5,1
06.10.2010,15:08:00,3470.5,2
06.10.2010,15:08:01,3470.5,4
06.10.2010,15:08:02,3471,5
06.10.2010,15:08:03,3471,1
06.10.2010,15:08:03,3471,1
06.10.2010,15:08:03,3471,1
06.10.2010,15:08:03,3471,1
06.10.2010,15:08:03,3471,1
06.10.2010,15:08:03,3470.5,2
06.10.2010,15:08:04,3471,2
06.10.2010,15:08:04,3471,3
06.10.2010,15:08:04,3471,12
06.10.2010,15:08:04,3471.5,4
06.10.2010,15:08:04,3471.5,5
06.10.2010,15:08:04,3471.5,13
06.10.2010,15:08:04,3472,5
06.10.2010,15:08:04,3472,4
06.10.2010,15:08:04,3472,5
06.10.2010,15:08:04,3472,10
06.10.2010,15:08:04,3472,7
06.10.2010,15:08:05,3471.5,2
06.10.2010,15:08:05,3471.5,5
06.10.2010,15:08:05,3471.5,2
06.10.2010,15:08:05,3471.5,2
06.10.2010,15:08:05,3471.5,1
06.10.2010,15:08:05,3471.5,1
06.10.2010,15:08:05,3471.5,2
06.10.2010,15:08:05,3471.5,2
06.10.2010,15:08:05,3471.5,1
06.10.2010,15:08:05,3471.5,1
06.10.2010,15:08:05,3471.5,2
06.10.2010,15:08:05,3471.5,1
06.10.2010,15:08:05,3472,1
06.10.2010,15:08:05,3472,1
06.10.2010,15:08:05,3471.5,1
06.10.2010,15:08:05,3472,4
06.10.2010,15:08:05,3472.5,4
06.10.2010,15:08:05,3471.5,1
06.10.2010,15:08:05,3472,2
06.10.2010,15:08:05,3472.5,1
06.10.2010,15:08:05,3472,4
06.10.2010,15:08:05,3472.5,1
06.10.2010,15:08:05,3472.5,3
06.10.2010,15:08:06,3472.5,3
06.10.2010,15:08:06,3472.5,1
06.10.2010,15:08:06,3472.5,1
06.10.2010,15:08:06,3472.5,1
06.10.2010,15:08:06,3472.5,1
06.10.2010,15:08:07,3472.5,1
06.10.2010,15:08:07,3472.5,1
06.10.2010,15:08:07,3472,1
06.10.2010,15:08:08,3472,1
06.10.2010,15:08:08,3472.5,4
06.10.2010,15:08:08,3473,1
06.10.2010,15:08:08,3472,4
06.10.2010,15:08:08,3472,2
06.10.2010,15:08:08,3472,4
06.10.2010,15:08:08,3472.5,1
06.10.2010,15:08:08,3472,8
06.10.2010,15:08:08,3472,2
06.10.2010,15:08:09,3471.5,10
06.10.2010,15:08:09,3471.5,4
06.10.2010,15:08:09,3471,6
06.10.2010,15:08:09,3471,2
06.10.2010,15:08:09,3471,8
06.10.2010,15:08:09,3470.5,6
06.10.2010,15:08:09,3470.5,1
06.10.2010,15:08:09,3470.5,6
06.10.2010,15:08:09,3470.5,1
06.10.2010,15:08:09,3470,1
06.10.2010,15:08:09,3470,8
06.10.2010,15:08:10,3470.5,5
06.10.2010,15:08:10,3470.5,1
06.10.2010,15:08:10,3470.5,1
06.10.2010,15:08:10,3470.5,1
06.10.2010,15:08:10,3470.5,1
06.10.2010,15:08:10,3470.5,1
06.10.2010,15:08:10,3470.5,1
06.10.2010,15:08:11,3470.5,1
06.10.2010,15:08:12,3470.5,5
06.10.2010,15:08:12,3470,4
06.10.2010,15:08:13,3470,2
06.10.2010,15:08:13,3469.5,1
06.10.2010,15:08:13,3469.5,2
06.10.2010,15:08:14,3470,8
06.10.2010,15:08:14,3470,2
06.10.2010,15:08:14,3470.5,12
06.10.2010,15:08:14,3471,5
06.10.2010,15:08:14,3470.5,5
06.10.2010,15:08:14,3470.5,7
06.10.2010,15:08:14,3470.5,7
06.10.2010,15:08:14,3470.5,1
06.10.2010,15:08:14,3470,4
06.10.2010,15:08:14,3470,5
06.10.2010,15:08:14,3471,2
06.10.2010,15:08:14,3470.5,1
06.10.2010,15:08:14,3470.5,1
06.10.2010,15:08:14,3470,10
06.10.2010,15:08:14,3470,1
06.10.2010,15:08:15,3470.5,5
06.10.2010,15:08:15,3470,1
06.10.2010,15:08:15,3470,1
06.10.2010,15:08:16,3470,10
06.10.2010,15:08:16,3470,1
06.10.2010,15:08:16,3470,1
06.10.2010,15:08:16,3469.5,1
06.10.2010,15:08:16,3469.5,1
06.10.2010,15:08:16,3469.5,1
06.10.2010,15:08:16,3469.5,1
06.10.2010,15:08:17,3469.5,1
06.10.2010,15:08:17,3469,5
06.10.2010,15:08:17,3469,2
06.10.2010,15:08:17,3469,1
06.10.2010,15:08:17,3469.5,1
06.10.2010,15:08:17,3470,2
06.10.2010,15:08:21,3470,1
06.10.2010,15:08:23,3469,1
06.10.2010,15:08:24,3469.5,3
06.10.2010,15:08:24,3470,4
06.10.2010,15:08:24,3470,1
06.10.2010,15:08:27,3470,3
06.10.2010,15:08:27,3470,1
06.10.2010,15:08:27,3470,12
06.10.2010,15:08:27,3470.5,4
06.10.2010,15:08:27,3470.5,5
06.10.2010,15:08:27,3470,2
06.10.2010,15:08:27,3470,8
06.10.2010,15:08:27,3470.5,1
06.10.2010,15:08:27,3471,4
06.10.2010,15:08:27,3471,5
06.10.2010,15:08:27,3470.5,1
06.10.2010,15:08:27,3470,6
06.10.2010,15:08:28,3471,5
06.10.2010,15:08:28,3470.5,4
06.10.2010,15:08:28,3470.5,1
06.10.2010,15:08:28,3470.5,1
06.10.2010,15:08:28,3470.5,1
06.10.2010,15:08:28,3470.5,2
06.10.2010,15:08:28,3470.5,1
06.10.2010,15:08:28,3470.5,2
06.10.2010,15:08:28,3470.5,1
06.10.2010,15:08:29,3470.5,3
06.10.2010,15:08:29,3470.5,2
06.10.2010,15:08:29,3470.5,1
06.10.2010,15:08:34,3470,2
06.10.2010,15:08:34,3470,6
06.10.2010,15:08:34,3470,3
06.10.2010,15:08:35,3470.5,1
06.10.2010,15:08:35,3470.5,1
06.10.2010,15:08:36,3470.5,1
06.10.2010,15:08:36,3470.5,2
06.10.2010,15:08:36,3470.5,1
06.10.2010,15:08:40,3470,2
06.10.2010,15:08:42,3470,4
06.10.2010,15:08:43,3469.5,4
06.10.2010,15:08:43,3469.5,1
06.10.2010,15:08:43,3469.5,6
06.10.2010,15:08:43,3470,2
06.10.2010,15:08:43,3470.5,1
06.10.2010,15:08:46,3470.5,1
06.10.2010,15:08:46,3470.5,2
06.10.2010,15:08:47,3470,6
06.10.2010,15:08:48,3470,1
06.10.2010,15:08:48,3470,1
06.10.2010,15:08:49,3470,1
06.10.2010,15:08:50,3469.5,1
06.10.2010,15:08:51,3470.5,4
06.10.2010,15:08:51,3470,1
06.10.2010,15:08:55,3470,1
06.10.2010,15:08:55,3470,1
06.10.2010,15:08:56,3470,1
06.10.2010,15:08:56,3470.5,1
06.10.2010,15:08:56,3470.5,1
06.10.2010,15:08:57,3470.5,1
06.10.2010,15:08:58,3470,2
06.10.2010,15:09:01,3471,1
06.10.2010,15:09:02,3470,1
06.10.2010,15:09:02,3470,2
06.10.2010,15:09:05,3470.5,1
06.10.2010,15:09:06,3470,1
06.10.2010,15:09:07,3469.5,1
06.10.2010,15:09:07,3469.5,1
06.10.2010,15:09:07,3470,7
06.10.2010,15:09:08,3469.5,1
06.10.2010,15:09:09,3469.5,2
06.10.2010,15:09:11,3469.5,1
06.10.2010,15:09:11,3469.5,1
06.10.2010,15:09:14,3470,5
06.10.2010,15:09:15,3470,11
06.10.2010,15:09:15,3469.5,4
06.10.2010,15:09:15,3469.5,5
06.10.2010,15:09:16,3469.5,1
06.10.2010,15:09:16,3469.5,1
06.10.2010,15:09:18,3470,1
06.10.2010,15:09:18,3470,7
06.10.2010,15:09:19,3469.5,1
06.10.2010,15:09:19,3470,2
06.10.2010,15:09:19,3469.5,1
06.10.2010,15:09:22,3469.5,2
06.10.2010,15:09:22,3469,1
06.10.2010,15:09:23,3470,1
06.10.2010,15:09:23,3469.5,1
06.10.2010,15:09:24,3470,1
06.10.2010,15:09:25,3469.5,1
06.10.2010,15:09:25,3469.5,1
06.10.2010,15:09:28,3469.5,1
06.10.2010,15:09:28,3469.5,1
06.10.2010,15:09:30,3470,1
06.10.2010,15:09:32,3470.5,2
06.10.2010,15:09:32,3470.5,1
06.10.2010,15:09:32,3470.5,1
06.10.2010,15:09:33,3470.5,1
06.10.2010,15:09:34,3471,2
06.10.2010,15:09:34,3471,1
06.10.2010,15:09:34,3471,1
06.10.2010,15:09:35,3471,2
06.10.2010,15:09:35,3471.5,6
06.10.2010,15:09:35,3471.5,1
06.10.2010,15:09:35,3471.5,4
06.10.2010,15:09:36,3470,1
06.10.2010,15:09:36,3470,2
06.10.2010,15:09:36,3470,1
06.10.2010,15:09:36,3469.5,35
06.10.2010,15:09:36,3469.5,10
06.10.2010,15:09:36,3469.5,1
06.10.2010,15:09:36,3469,2
06.10.2010,15:09:36,3469.5,4
06.10.2010,15:09:36,3469.5,2
06.10.2010,15:09:36,3469.5,1
06.10.2010,15:09:36,3471.5,1
06.10.2010,15:09:36,3470.5,1
06.10.2010,15:09:37,3469.5,1
06.10.2010,15:09:38,3469,2
06.10.2010,15:09:39,3469.5,2
06.10.2010,15:09:39,3469.5,3
06.10.2010,15:09:39,3469.5,4
06.10.2010,15:09:39,3469,7
06.10.2010,15:09:45,3470.5,7
06.10.2010,15:09:47,3470,1
06.10.2010,15:09:47,3470,1
06.10.2010,15:09:51,3469.5,3
06.10.2010,15:09:51,3469.5,1
06.10.2010,15:09:54,3469.5,2
06.10.2010,15:09:54,3469.5,1
06.10.2010,15:09:55,3469,1
